generation,gac,mean_novelty,archive_size
719,14.06,0.48195962563493727,200
720,14.64,0.5261879498701744,200
721,15.86,0.5786596847765587,200
722,14.14,0.5572318368536424,200
723,13.86,0.5626053003459426,200
724,13.66,0.5256621847017107,200
725,11.82,0.5140962900892937,200
726,11.9,0.5343468601434296,200
727,11.86,0.5729751716141548,200
728,11.58,0.6198134940067455,200
729,11.92,0.6107114234504416,200
730,12.62,0.5276954639499257,200
731,13.5,0.5515849928390761,200
732,13.5,0.5570977479268965,200
733,14.16,0.5177081807256873,200
734,13.32,0.5226908120917039,200
735,14.32,0.4960563760594786,200
736,13.02,0.5359494800063307,200
737,15.08,0.5529195082168593,200
738,13.66,0.5251927680465381,200
739,13.9,0.47595558568344976,200
740,13.22,0.4884141511271007,200
741,12.06,0.5104234347207328,200
742,12.22,0.5139091407803505,200
743,10.78,0.5119350033521621,200
744,11.5,0.5523585876990862,200
745,10.6,0.5675524219879694,200
746,12.32,0.5827765036883479,200
747,10.42,0.6296918909823483,200
748,10.58,0.6210639761664399,200
749,11.18,0.5624815286337518,200
750,12.48,0.4997833961715255,200
751,11.08,0.5142899586252971,200
752,11.62,0.5143303723469075,200
753,10.12,0.534346680385277,200
754,13.82,0.5123308935491077,200
755,9.9,0.5558897221348021,200
756,12.2,0.5321695836271632,200
757,9.02,0.5603952584377907,200
758,12.06,0.5457452692375058,200
759,11.26,0.5747025970418513,200
760,10.34,0.6173360389180573,200
761,10.02,0.5703881975638101,200
762,12.08,0.5771605124500714,200
763,9.86,0.6091715727976996,200
764,12.6,0.6070299088781493,200
765,16.94,0.5067440607553325,200
766,17.06,0.42182672155921147,200
767,15.02,0.44259399338011596,200
768,17.74,0.44452832149930616,200
769,16.6,0.4580988435056899,200
770,15.1,0.47816454861889346,200
771,16.98,0.4943160313227851,200
772,15.62,0.48254396907628283,200
773,14.9,0.5240876159281497,200
774,14.58,0.4975034010316658,200
775,13.86,0.5223300002274855,200
776,15.66,0.4911051577680358,200
777,16.28,0.4657768916465214,200
778,14.54,0.4997530398559036,200
779,12.7,0.5218342208065452,200
780,15.6,0.5363567545447524,200
781,13.72,0.5539391134146545,200
782,13.58,0.5313038933728224,200
783,14.3,0.5304190442853128,200
784,13.96,0.503496213754928,200
785,14.92,0.5003057069983431,200
786,14.34,0.46994811559637123,200
787,15.12,0.4905615167758247,200
788,14.58,0.4933490991503885,200
789,13.38,0.49111396484910036,200
790,14.68,0.5179354913273916,200
791,14.4,0.5104003262010839,200
792,14.34,0.540185316553277,200
793,14.7,0.523865350850881,200
794,15.46,0.553166326008223,200
795,14.14,0.5493548222849161,200
796,14.4,0.5108250395100542,200
797,14.44,0.5328258602274714,200
798,12.32,0.5547973864609597,200
799,13.16,0.5757785766802064,200
800,12.4,0.5518418187638219,200
801,12.22,0.5555174800744901,200
802,13.62,0.5626984101358146,200
803,11.8,0.5832852623778924,200
804,13.54,0.5913122339964592,200
805,15.94,0.5642058857546308,200
806,13.7,0.5454142696548829,200
807,15.0,0.6261243141203107,200
808,16.7,0.5904072264685137,200
809,14.66,0.5858431336680057,200
810,17.62,0.5442359766612759,200
811,17.0,0.565002879729888,200
812,17.32,0.4939459942963786,200
813,16.9,0.5008397812042181,200
814,17.46,0.5393954800389426,200
815,16.46,0.49465783671102903,200
816,15.82,0.495679127776558,200
817,18.02,0.5200408333711796,200
818,17.38,0.4988802009733845,200
819,18.38,0.5329936620733278,200
